MasterRank,TeamRank,TeamSlug,PlayerName,Number,ClassYear,RosterPosRaw,PosGroup,Height,Weight,GamesPlayed,Overall,OffScore,DefScore,HeightScore,PTS_pg,REB_pg,AST_pg,TO_pg,STL_pg,BLK_pg,PF_pg,FGA_pg,3PA_pg,FTA_pg,OREB_pg,DREB_pg,TS,eFG,ScORtg,UsageProxy,AST_TO,TOV,3Ppct,3PAr,FTr,TO_100,Stocks_100,Reb_100,PF_100,TS_Tier,TS_Score,UsageProxy_Tier,UsageProxy_Score,ScORtg_Tier,ScORtg_Score,AST_TO_Tier,AST_TO_Score,TOV_Tier,TOV_Score,3Ppct_Tier,3Ppct_Score,3PA_pg_Tier,3PA_pg_Score,3PAr_Tier,3PAr_Score,FTr_Tier,FTr_Score,eFG_Tier,eFG_Score,Stocks_100_Tier,Stocks_100_Score,Reb_100_Tier,Reb_100_Score,PF_100_Tier,PF_100_Score,TO_100_Tier,TO_100_Score,Height_Tier
233,,orangecountycommunitycollege,Nate Johnson,,,,Wing,,,10,2.325,2.35,2.0,3,4.0,0.6,0.6,1.0,0.8,0.0,1.2,2.8,1.3,0.4,0.2,0.4,0.6720430107526881,0.6607142857142857,100.60362173038229,0.04002899484536083,0.6,0.2515090543259557,0.38461538461538464,0.4642857142857143,0.14285714285714285,1.1827321111768185,0.9461856889414547,0.7096392667060911,1.4192785334121822,Elite,5,Poor,1,Below Average,2,Poor,1,Poor,1,Insufficient Volume,3,Below Average,2,Elite,5,Below Average,2,Elite,5,Poor,1,Poor,1,Elite,5,Elite,5,Unknown
234,,johnsoncountycommunitycollege,River Peters,22,Fr,G,Guard,6'2,180,10,2.325,2.1,2.2,4,5.3,3.1,0.8,0.7,0.1,0.1,0.7,5.0,1.8,0.3,1.0,2.1,0.5163678877630553,0.5,90.87791495198903,0.0631578947368421,1.1428571428571428,0.12002743484224966,0.2222222222222222,0.36,0.06,0.8883248730964467,0.25380710659898476,3.934010152284264,0.8883248730964467,Below Average,2,Poor,1,Poor,1,Below Average,2,Very Good,4,Insufficient Volume,3,Below Average,2,Very Good,4,Poor,1,Average,3,Poor,1,Poor,1,Elite,5,Elite,5,Very Good
235,,desmoinesareacommunitycollege,Landen Norris,1,FR,G,Guard,6'5,200,14,2.315,1.9,2.2,5,6.357142857142857,2.642857142857143,1.2142857142857142,1.5714285714285714,0.42857142857142855,0.21428571428571427,1.7142857142857142,4.714285714285714,2.4285714285714284,1.6428571428571428,1.0714285714285714,1.5714285714285714,0.5846032580136626,0.5681818181818182,90.70525886669384,0.07485048211888197,0.7727272727272727,0.22421524663677128,0.3235294117647059,0.5151515151515151,0.3484848484848485,1.9391802556192155,0.7933010136624064,3.261348611723226,2.115469369766417,Very Good,4,Poor,1,Poor,1,Poor,1,Poor,1,Average,3,Average,3,Elite,5,Very Good,4,Elite,5,Poor,1,Poor,1,Elite,5,Elite,5,Elite
236,,southsuburbancollege,Tanner Fields,,,Guard,Guard,,,11,2.3075,2.2500000000000004,2.2,3,8.818181818181818,2.3636363636363638,1.2727272727272727,1.0,0.8181818181818182,0.0,1.8181818181818181,8.727272727272727,4.909090909090909,0.36363636363636365,1.0909090909090908,1.2727272727272727,0.4961129296235679,0.4895833333333333,89.18720117690327,0.11600324245914928,1.2727272727272727,0.10114012504597278,0.2962962962962963,0.5625,0.041666666666666664,1.3871374527112232,1.1349306431273645,3.278688524590164,2.5220680958385877,Below Average,2,Poor,1,Poor,1,Below Average,2,Elite,5,Below Average,2,Very Good,4,Elite,5,Poor,1,Average,3,Poor,1,Poor,1,Elite,5,Elite,5,Unknown
237,,monroecommunitycollege,Khrystopher Murray,,,,Wing,,,17,2.3075,2.0,2.45,3,7.823529411764706,2.4705882352941178,0.8235294117647058,1.588235294117647,0.8235294117647058,0.29411764705882354,1.8235294117647058,6.0,1.7058823529411764,3.1176470588235294,0.4117647058823529,2.0588235294117645,0.530641557612512,0.46078431372549017,87.31617647058825,0.104231674604478,0.5185185185185185,0.17725840336134455,0.27586206896551724,0.28431372549019607,0.5196078431372549,2.0642201834862384,1.452599388379205,3.2110091743119265,2.3700305810397553,Average,3,Poor,1,Poor,1,Poor,1,Below Average,2,Poor,1,Below Average,2,Very Good,4,Elite,5,Below Average,2,Below Average,2,Poor,1,Elite,5,Elite,5,Unknown
238,,chesapeakecollege,Xavier Buchanan,0,Fr,F,Wing,,,10,2.3,2.3000000000000003,2.0,3,5.7,2.9,0.8,1.0,0.5,0.1,1.7,4.8,2.0,2.3,1.1,1.8,0.49036476256022027,0.4270833333333333,83.67586611861421,0.07924247359359733,0.8,0.1467997651203758,0.25,0.4166666666666667,0.4791666666666667,1.3324450366422385,0.7994670219853431,3.864090606262492,2.2651565622918053,Below Average,2,Poor,1,Poor,1,Below Average,2,Average,3,Insufficient Volume,3,Average,3,Elite,5,Elite,5,Poor,1,Poor,1,Poor,1,Elite,5,Elite,5,Unknown
239,,macombcommunitycollege,Keithan Gilmore,4,,,Wing,6'5,,9,2.2874999999999996,1.75,2.75,3,6.888888888888889,5.111111111111111,1.2222222222222223,1.6666666666666667,0.3333333333333333,0.7777777777777778,2.111111111111111,5.888888888888889,1.0,1.6666666666666667,0.8888888888888888,4.222222222222222,0.5201342281879194,0.5,83.10991957104558,0.10050657469282172,0.7333333333333333,0.20107238605898126,0.1111111111111111,0.16981132075471697,0.2830188679245283,2.314814814814815,1.5432098765432098,7.098765432098766,2.932098765432099,Below Average,2,Poor,1,Poor,1,Poor,1,Poor,1,Insufficient Volume,3,Below Average,2,Average,3,Very Good,4,Average,3,Below Average,2,Below Average,2,Elite,5,Elite,5,Average
240,,parklandcollege,Igor Jokovic,32,,PG/SG,Guard,6'4,,7,2.2600000000000002,1.8,2.2,5,2.857142857142857,1.5714285714285714,1.1428571428571428,1.1428571428571428,0.42857142857142855,0.0,1.4285714285714286,2.2857142857142856,0.7142857142857143,1.0,0.42857142857142855,1.1428571428571428,0.5241090146750524,0.53125,73.8552437223043,0.042514443607133884,1.0,0.29542097488921715,0.2,0.3125,0.4375,1.465201465201465,0.5494505494505495,2.0146520146520146,1.8315018315018314,Average,3,Poor,1,Poor,1,Below Average,2,Poor,1,Insufficient Volume,3,Poor,1,Very Good,4,Elite,5,Very Good,4,Poor,1,Poor,1,Elite,5,Elite,5,Elite
241,,iowawesterncommunitycollege,Madelo Deng,,,,Wing,,,14,2.25,2.2,2.0,3,2.0,2.9285714285714284,0.8571428571428571,0.6428571428571429,0.2857142857142857,0.6428571428571429,1.7857142857142858,1.6428571428571428,0.07142857142857142,0.5,0.6428571428571429,2.2857142857142856,0.5368098159509203,0.5217391304347826,79.8175598631699,0.029289960590474916,1.3333333333333333,0.25655644241733183,0.0,0.043478260869565216,0.30434782608695654,0.8407286314806165,1.2143858010275572,3.829985987856142,2.335357309668379,Average,3,Poor,1,Poor,1,Average,3,Poor,1,Insufficient Volume,3,Poor,1,Poor,1,Elite,5,Average,3,Poor,1,Poor,1,Elite,5,Elite,5,Unknown
242,,sneadstatecommunitycollege,Jason Lollar,,,,Wing,,,8,2.25,2.2,2.0,3,0.875,0.375,0.375,0.875,0.0,0.0,0.5,0.625,0.5,0.25,0.125,0.25,0.5952380952380952,0.6,54.34782608695652,0.0198019801980198,0.42857142857142855,0.5434782608695653,0.5,0.8,0.4,1.2367491166077738,0.0,0.5300353356890459,0.7067137809187279,Very Good,4,Poor,1,Poor,1,Poor,1,Poor,1,Insufficient Volume,3,Poor,1,Elite,5,Elite,5,Elite,5,Poor,1,Poor,1,Elite,5,Elite,5,Unknown
243,,milwaukeeareatechnicalcollege,Jayden Bay,4,Fr.,F/C,Big,6'9,,9,2.2300000000000004,2.2,1.6,4,1.3333333333333333,0.8888888888888888,0.0,0.1111111111111111,0.0,0.2222222222222222,0.5555555555555556,1.0,0.0,0.6666666666666666,0.2222222222222222,0.6666666666666666,0.5154639175257731,0.4444444444444444,94.9367088607595,0.01262232873976433,0.0,0.0791139240506329,,0.0,0.6666666666666666,0.11933174224343675,0.2386634844868735,0.954653937947494,0.5966587112171837,Poor,1,Poor,1,Poor,1,Poor,1,Elite,5,Insufficient Volume,3,Poor,1,Poor,1,Elite,5,Poor,1,Poor,1,Poor,1,Elite,5,Elite,5,Very Good
244,,northcentralmissouricollege,Grant Redd,,Class: RS-Freshman,Position: Guard,Guard,,,15,2.2250000000000005,1.7500000000000002,2.75,3,6.133333333333334,2.1333333333333333,3.2,2.2666666666666666,1.4666666666666666,0.0,1.8666666666666667,5.6,2.066666666666667,0.7333333333333333,0.3333333333333333,1.8,0.5177847816298964,0.48214285714285715,74.89417127971345,0.09570257720714265,1.411764705882353,0.2767828069032888,0.2903225806451613,0.36904761904761907,0.13095238095238096,3.000882612533098,1.941747572815534,2.824360105913504,2.471315092674316,Below Average,2,Poor,1,Poor,1,Average,3,Poor,1,Below Average,2,Below Average,2,Very Good,4,Below Average,2,Average,3,Below Average,2,Poor,1,Elite,5,Very Good,4,Unknown
245,,sneadstatecommunitycollege,Caden Totten,,,,Wing,,,10,2.225,2.1500000000000004,2.0,3,2.3,1.3,0.2,0.4,0.0,0.0,0.1,1.9,0.8,0.8,0.3,1.0,0.5106571936056838,0.42105263157894735,86.72699849170438,0.033413970365890534,0.5,0.15082956259426847,0.25,0.42105263157894735,0.42105263157894735,0.5689900426742532,0.0,1.8492176386913228,0.1422475106685633,Below Average,2,Poor,1,Poor,1,Poor,1,Average,3,Insufficient Volume,3,Below Average,2,Elite,5,Elite,5,Poor,1,Poor,1,Poor,1,Elite,5,Elite,5,Unknown
246,,southsuburbancollege,Ja'vion Thompson,,,,Wing,,,9,2.225,2.1500000000000004,2.0,3,0.2222222222222222,0.6666666666666666,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.0,0.7777777777777778,0.4444444444444444,0.0,0.2222222222222222,0.1111111111111111,0.5555555555555556,0.20491803278688525,0.25,34.013605442176875,0.00760830184773045,2.0,0.17006802721088435,,0.0,0.5,0.15220700152207,0.15220700152207,0.91324200913242,1.06544901065449,Poor,1,Poor,1,Poor,1,Elite,5,Below Average,2,Insufficient Volume,3,Poor,1,Poor,1,Elite,5,Poor,1,Poor,1,Poor,1,Elite,5,Elite,5,Unknown
247,,palmbeachstatecollege,Jaiden Pennicott,,,,Wing,,,8,2.2249999999999996,2.15,2.0,3,1.0,0.625,0.25,0.25,0.25,0.125,0.0,1.375,0.125,0.5,0.125,0.5,0.31347962382445144,0.2727272727272727,54.200542005420054,0.02274828925466987,1.0,0.13550135501355015,0.0,0.09090909090909091,0.36363636363636365,0.3616636528028933,0.5424954792043399,0.9041591320072333,0.0,Poor,1,Poor,1,Poor,1,Below Average,2,Very Good,4,Insufficient Volume,3,Poor,1,Below Average,2,Elite,5,Poor,1,Poor,1,Poor,1,Elite,5,Elite,5,Unknown
248,,pimacommunitycollege,Kaelum Brown,15,Sophomore,Forward,Big,6'8,,6,2.2175000000000002,2.15,2.0,3,4.833333333333333,5.5,1.3333333333333333,0.6666666666666666,1.0,1.0,1.0,3.8333333333333335,0.0,2.3333333333333335,2.1666666666666665,3.3333333333333335,0.49725651577503427,0.4782608695652174,87.45476477683957,0.05520410201771326,2.0,0.12062726176115804,,0.0,0.6086956521739131,0.7518796992481203,2.255639097744361,6.203007518796992,1.1278195488721805,Poor,1,Poor,1,Poor,1,Elite,5,Very Good,4,Insufficient Volume,3,Poor,1,Poor,1,Elite,5,Below Average,2,Below Average,2,Poor,1,Elite,5,Elite,5,Average
249,,pimacommunitycollege,Paul Olivares Yepiz,32,Freshman,Guard,Guard,6'3,,7,2.2150000000000003,1.9000000000000001,2.2,4,2.2857142857142856,2.142857142857143,0.5714285714285714,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.2857142857142857,2.857142857142857,1.5714285714285714,0.0,0.5714285714285714,1.5714285714285714,0.4,0.4,69.56521739130434,0.030155233899727296,1.3333333333333333,0.13043478260869565,0.36363636363636365,0.55,0.0,0.4497751124437781,0.5997001499250375,2.2488755622188905,0.29985007496251875,Poor,1,Poor,1,Poor,1,Below Average,2,Very Good,4,Insufficient Volume,3,Below Average,2,Elite,5,Poor,1,Poor,1,Poor,1,Poor,1,Elite,5,Elite,5,Very Good
250,,raritanvalleycommunitycollege,LJ Falconi,12,FR,Forward,Wing,6'4,,10,2.2,2.1000000000000005,2.0,3,1.5,0.7,0.1,0.2,0.3,0.2,0.1,2.2,1.8,0.4,0.1,0.6,0.31565656565656564,0.3181818181818182,58.22981366459627,0.02987012987012987,0.5,0.07763975155279502,0.2222222222222222,0.8181818181818182,0.18181818181818182,0.2546148949713558,0.6365372374283895,0.8911521323997453,0.1273074474856779,Poor,1,Poor,1,Poor,1,Poor,1,Elite,5,Insufficient Volume,3,Average,3,Elite,5,Average,3,Poor,1,Poor,1,Poor,1,Elite,5,Elite,5,Average
251,,milwaukeeareatechnicalcollege,Brendan Nesbary,25,So.,G/F,Wing,6'5,,11,2.2,2.1,2.0,3,3.090909090909091,2.909090909090909,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.18181818181818182,1.2727272727272727,3.6363636363636362,0.18181818181818182,0.6363636363636364,1.0909090909090908,1.8181818181818181,0.3946146703806871,0.4,72.21750212404419,0.038982545623157686,1.0,0.08496176720475786,0.0,0.05,0.175,0.39273441335297005,0.5891016200294551,3.1418753068237604,1.3745704467353952,Poor,1,Poor,1,Poor,1,Below Average,2,Elite,5,Insufficient Volume,3,Poor,1,Poor,1,Average,3,Poor,1,Poor,1,Poor,1,Elite,5,Elite,5,Average
252,,iowacentralcommunitycollege,Jon Roberts,24,,Position: F,Wing,6'7,210,13,2.2,1.8,2.0,4,2.923076923076923,2.076923076923077,0.3076923076923077,0.8461538461538461,0.3076923076923077,0.07692307692307693,0.9230769230769231,2.4615384615384617,0.15384615384615385,0.7692307692307693,0.6923076923076923,1.3846153846153846,0.521978021978022,0.53125,80.16877637130801,0.04152940351860937,0.36363636363636365,0.2320675105485232,0.0,0.0625,0.3125,1.1178861788617886,0.508130081300813,2.7439024390243905,1.2195121951219512,Below Average,2,Poor,1,Poor,1,Poor,1,Poor,1,Insufficient Volume,3,Poor,1,Poor,1,Elite,5,Very Good,4,Poor,1,Poor,1,Elite,5,Elite,5,Very Good
253,,bryantandstrattoncollegewi,Devin Isaj,0,Fr,W,Wing,6'6,,8,2.2,1.8,2.0,4,0.875,1.125,0.0,0.625,0.125,0.0,0.25,0.625,0.25,0.5,0.25,0.875,0.5177514792899408,0.4,59.523809523809526,0.017503125558135383,0.0,0.4251700680272109,0.0,0.4,0.8,0.8467400508044031,0.1693480101608806,1.5241320914479255,0.3386960203217612,Below Average,2,Poor,1,Poor,1,Poor,1,Poor,1,Insufficient Volume,3,Poor,1,Elite,5,Elite,5,Poor,1,Poor,1,Poor,1,Elite,5,Elite,5,Very Good
254,,ellsworthcommunitycollege,Christian Johnson,2,Fr,G,Guard,6'1,165,14,2.1975,2.05,2.2,3,5.571428571428571,1.9285714285714286,2.2857142857142856,1.5,0.5714285714285714,0.07142857142857142,1.8571428571428572,3.7857142857142856,1.7142857142857142,2.7857142857142856,0.14285714285714285,1.7857142857142858,0.5558722919042189,0.5,85.56384379113646,0.06872945504991104,1.5238095238095237,0.23036419482229048,0.4583333333333333,0.4528301886792453,0.7358490566037735,1.8166089965397925,0.7785467128027682,2.3356401384083045,2.2491349480968856,Average,3,Poor,1,Poor,1,Average,3,Poor,1,Insufficient Volume,3,Below Average,2,Elite,5,Elite,5,Average,3,Poor,1,Poor,1,Elite,5,Elite,5,Average
255,,macombcommunitycollege,Simon Stockwell,23,,,Wing,6'7,,11,2.175,1.75,2.0,4,3.4545454545454546,2.5454545454545454,0.09090909090909091,0.8181818181818182,0.18181818181818182,0.2727272727272727,1.4545454545454546,3.090909090909091,0.0,1.6363636363636365,1.4545454545454546,1.0909090909090908,0.4532442748091603,0.38235294117647056,74.6268656716418,0.05515358953251592,0.1111111111111111,0.1767478397486253,,0.0,0.5294117647058824,1.1194029850746268,0.6218905472636815,3.482587064676617,1.9900497512437811,Poor,1,Poor,1,Poor,1,Poor,1,Below Average,2,Insufficient Volume,3,Poor,1,Poor,1,Elite,5,Poor,1,Poor,1,Poor,1,Elite,5,Elite,5,Very Good
256,,kirkwoodcommunitycollege,Kayvion Hodges,2,Fr,G,Guard,6'3,,9,2.16,1.8,2.2,4,2.5555555555555554,1.3333333333333333,0.3333333333333333,0.7777777777777778,0.3333333333333333,0.2222222222222222,1.3333333333333333,1.7777777777777777,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.5761523046092184,0.625,85.31157270029674,0.034864473411959446,0.42857142857142855,0.25964391691394656,0.6666666666666666,0.1875,0.5625,1.0309278350515463,0.7363770250368189,1.7673048600883652,1.7673048600883652,Very Good,4,Poor,1,Poor,1,Poor,1,Poor,1,Insufficient Volume,3,Poor,1,Below Average,2,Elite,5,Elite,5,Poor,1,Poor,1,Elite,5,Elite,5,Very Good
257,,danvilleareacommunitycollege,Kam Sweetnam,,,,Wing,,,7,2.1500000000000004,2.0000000000000004,2.0,3,2.5714285714285716,1.5714285714285714,1.7142857142857142,0.5714285714285714,0.42857142857142855,0.0,0.8571428571428571,2.5714285714285716,1.2857142857142858,0.0,0.14285714285714285,1.4285714285714286,0.5,0.5,81.81818181818181,0.0337030455297506,3.0,0.18181818181818182,0.2222222222222222,0.5,0.0,0.6896551724137931,0.5172413793103449,1.896551724137931,1.0344827586206897,Below Average,2,Poor,1,Poor,1,Elite,5,Below Average,2,Insufficient Volume,3,Below Average,2,Elite,5,Poor,1,Average,3,Poor,1,Poor,1,Elite,5,Elite,5,Unknown
258,,monroecommunitycollege,Uzziah Grimes,,,,Wing,,,15,2.15,2.0,2.0,3,4.666666666666667,1.6,0.6,0.8666666666666667,0.4,0.2,0.9333333333333333,4.066666666666666,2.466666666666667,0.8,0.5333333333333333,1.0666666666666667,0.528062764031382,0.5081967213114754,88.2946518668012,0.06134513603020831,0.6923076923076923,0.1639757820383451,0.32432432432432434,0.6065573770491803,0.19672131147540983,1.1294526498696786,0.7819287576020851,2.0851433536055604,1.2163336229365769,Below Average,2,Poor,1,Poor,1,Poor,1,Average,3,Average,3,Average,3,Elite,5,Average,3,Average,3,Poor,1,Poor,1,Elite,5,Elite,5,Unknown
259,,illinoiscentralcollege,Marlon Herron Jr,,,,Wing,,,11,2.15,2.0,2.0,3,5.0,2.6363636363636362,1.8181818181818181,1.5454545454545454,0.36363636363636365,0.18181818181818182,2.0,3.727272727272727,0.6363636363636364,3.090909090909091,0.5454545454545454,2.090909090909091,0.49142244460328804,0.4146341463414634,75.38377192982455,0.07277950682307877,1.1764705882352942,0.23300438596491224,0.2857142857142857,0.17073170731707318,0.8292682926829268,2.0214030915576693,0.713436385255648,3.4482758620689653,2.615933412604043,Below Average,2,Poor,1,Poor,1,Average,3,Poor,1,Insufficient Volume,3,Poor,1,Average,3,Elite,5,Poor,1,Poor,1,Poor,1,Elite,5,Elite,5,Unknown
260,,palmbeachstatecollege,Dominic Payne,,,,Wing,,,10,2.15,2.0,2.0,3,2.7,1.5,0.2,0.6,0.3,0.0,0.3,2.9,2.1,1.2,0.6,0.9,0.3938156359393232,0.3448275862068966,67.03078450844092,0.046585862324204294,0.3333333333333333,0.14895729890764647,0.19047619047619047,0.7241379310344828,0.41379310344827586,0.821917808219178,0.410958904109589,2.0547945205479454,0.410958904109589,Poor,1,Poor,1,Poor,1,Poor,1,Average,3,Insufficient Volume,3,Average,3,Elite,5,Elite,5,Poor,1,Poor,1,Poor,1,Elite,5,Elite,5,Unknown
261,,chesapeakecollege,Max Hershkowitz,23,Fr,F,Wing,,,9,2.15,2.0,2.0,3,2.111111111111111,2.2222222222222223,0.1111111111111111,1.0,0.1111111111111111,0.1111111111111111,1.0,1.6666666666666667,0.2222222222222222,0.5555555555555556,0.6666666666666666,1.5555555555555556,0.5523255813953488,0.6,72.51908396946565,0.03329436283230824,0.1111111111111111,0.3435114503816794,0.0,0.13333333333333333,0.3333333333333333,1.308139534883721,0.29069767441860467,2.9069767441860463,1.308139534883721,Average,3,Poor,1,Poor,1,Poor,1,Poor,1,Insufficient Volume,3,Poor,1,Below Average,2,Elite,5,Elite,5,Poor,1,Poor,1,Elite,5,Elite,5,Unknown
262,,bryantandstrattoncollegewi,Demajh Salisbery,3,So,PG,Guard,6'1,,12,2.1475,1.8000000000000003,2.45,3,11.166666666666666,2.3333333333333335,3.6666666666666665,2.75,1.1666666666666667,0.16666666666666666,2.3333333333333335,10.166666666666666,1.6666666666666667,3.5833333333333335,0.3333333333333333,2.0,0.47544706216292926,0.4344262295081967,77.04691812327506,0.175520749233005,1.3333333333333333,0.18974241030358785,0.1,0.16393442622950818,0.3524590163934426,3.7478705281090288,1.8171493469619535,3.1800113571834183,3.1800113571834183,Poor,1,Average,3,Poor,1,Below Average,2,Below Average,2,Insufficient Volume,3,Below Average,2,Below Average,2,Elite,5,Poor,1,Below Average,2,Poor,1,Very Good,4,Very Good,4,Average
263,,madisoncollege,Isaiah Robinson,24,Fr.,Guard,Guard,6'1,195,12,2.1425,1.9500000000000002,2.2,3,2.9166666666666665,1.0,1.0833333333333333,0.75,0.4166666666666667,0.0,1.0,3.5833333333333335,2.0,0.25,0.25,0.75,0.39485559566787004,0.37209302325581395,65.64141035258815,0.048933592746228105,1.4444444444444444,0.16879219804951237,0.16666666666666666,0.5581395348837209,0.06976744186046512,0.9197751660705161,0.510986203372509,1.2263668880940215,1.2263668880940215,Poor,1,Poor,1,Poor,1,Average,3,Average,3,Insufficient Volume,3,Below Average,2,Elite,5,Poor,1,Poor,1,Poor,1,Poor,1,Elite,5,Elite,5,Average
264,,milwaukeeareatechnicalcollege,Joshua Leslie,12,Fr.,G,Guard,6'2,,10,2.1325000000000003,1.7500000000000002,2.2,4,1.1,1.1,0.4,0.4,0.1,0.0,0.3,1.7,1.2,0.6,0.1,1.0,0.280040733197556,0.17647058823529413,46.53130287648054,0.02123912887227773,1.0,0.1692047377326565,0.16666666666666666,0.7058823529411765,0.35294117647058826,0.4289544235924933,0.10723860589812333,1.1796246648793565,0.32171581769436997,Poor,1,Poor,1,Poor,1,Below Average,2,Average,3,Insufficient Volume,3,Below Average,2,Elite,5,Elite,5,Poor,1,Poor,1,Poor,1,Elite,5,Elite,5,Very Good
265,,orangecountycommunitycollege,Elijah Witter,,,,Wing,,,12,2.1325000000000003,1.65,2.45,3,4.583333333333333,1.6666666666666667,1.0,1.1666666666666667,1.0833333333333333,0.16666666666666666,2.0,4.416666666666667,2.0833333333333335,1.0,0.25,1.4166666666666667,0.471859986273164,0.44339622641509435,76.09297177642502,0.06690114772306555,0.8571428571428571,0.19369120088544547,0.2,0.4716981132075472,0.22641509433962265,1.5167930660888407,1.6251354279523293,2.1668472372697725,2.600216684723727,Poor,1,Poor,1,Poor,1,Below Average,2,Below Average,2,Poor,1,Average,3,Elite,5,Very Good,4,Poor,1,Below Average,2,Poor,1,Elite,5,Elite,5,Unknown
266,,chesapeakecollege,Careen Bolden,2,Fr,G,Guard,,,11,2.115,1.55,2.75,3,9.545454545454545,3.8181818181818183,1.9090909090909092,2.0,1.2727272727272727,0.36363636363636365,1.2727272727272727,10.181818181818182,4.909090909090909,1.6363636363636365,1.0,2.8181818181818183,0.4377918612408272,0.40625,73.98534385569334,0.1475873544093178,0.9545454545454546,0.15501691093573844,0.24074074074074073,0.48214285714285715,0.16071428571428573,2.623732856290996,2.146690518783542,5.008944543828265,1.6696481812760882,Poor,1,Below Average,2,Poor,1,Poor,1,Average,3,Poor,1,Very Good,4,Elite,5,Average,3,Poor,1,Below Average,2,Poor,1,Elite,5,Elite,5,Unknown
267,,henryfordcollege,Rasheed Sampson,7,Fr,Forward,Big,6'8,,8,2.1025,2.25,1.6,3,4.375,3.25,0.125,1.5,0.0,1.25,2.25,3.125,0.375,1.375,1.25,2.0,0.5864611260053619,0.56,83.65200764818356,0.05794050850274193,0.08333333333333333,0.2868068833652007,0.0,0.12,0.44,1.873536299765808,1.56128024980484,4.059328649492584,2.810304449648712,Average,3,Poor,1,Poor,1,Poor,1,Poor,1,Insufficient Volume,3,Below Average,2,Very Good,4,Very Good,4,Very Good,4,Poor,1,Poor,1,Elite,5,Elite,5,Average
268,,monroecommunitycollege,Akol Machteng,,,,Wing,,,18,2.0999999999999996,1.9,2.0,3,2.3333333333333335,3.611111111111111,0.3333333333333333,0.5,0.2222222222222222,0.8333333333333334,1.6111111111111112,2.2777777777777777,0.0,0.7222222222222222,1.1666666666666667,2.4444444444444446,0.449486301369863,0.43902439024390244,75.37688442211055,0.03585216451330622,0.6666666666666666,0.1615218951902369,,0.0,0.3170731707317073,0.6470165348670022,1.3659237958303379,4.672897196261682,2.0848310567936736,Poor,1,Poor,1,Poor,1,Poor,1,Average,3,Insufficient Volume,3,Poor,1,Poor,1,Elite,5,Poor,1,Poor,1,Poor,1,Elite,5,Elite,5,Unknown
269,,madisoncollege,Wil Dietrich,15,So.,Forward,Wing,6'4,190,12,2.0999999999999996,1.9,2.0,3,2.6666666666666665,0.8333333333333334,0.16666666666666666,0.5833333333333334,0.4166666666666667,0.25,1.0833333333333333,2.4166666666666665,0.5,1.0,0.0,0.8333333333333334,0.46674445740956827,0.39655172413793105,77.51937984496124,0.03788407180353144,0.2857142857142857,0.1695736434108527,0.16666666666666666,0.20689655172413793,0.41379310344827586,0.7153806847215125,0.8175779253960143,1.021972406745018,1.3285641287685233,Poor,1,Poor,1,Poor,1,Poor,1,Average,3,Insufficient Volume,3,Poor,1,Average,3,Elite,5,Poor,1,Poor,1,Poor,1,Elite,5,Elite,5,Average
270,,illinoiscentralcollege,Anthony Allison Jr,,,,Wing,,,11,2.0999999999999996,1.9,2.0,3,3.727272727272727,4.090909090909091,0.5454545454545454,0.7272727272727273,0.09090909090909091,0.18181818181818182,2.1818181818181817,3.3636363636363638,0.18181818181818182,1.0909090909090908,1.6363636363636365,2.4545454545454546,0.4848628192999054,0.47297297297297297,81.54335719968178,0.050155614077088816,0.75,0.15910898965791567,0.5,0.05405405405405406,0.32432432432432434,0.9512485136741974,0.356718192627824,5.35077288941736,2.853745541022592,Poor,1,Poor,1,Poor,1,Poor,1,Average,3,Insufficient Volume,3,Poor,1,Poor,1,Elite,5,Below Average,2,Poor,1,Poor,1,Elite,5,Elite,5,Unknown
271,,milwaukeeareatechnicalcollege,Raydelh Boutin,10,So.,PG,Guard,5'11,,16,2.0975,2.0500000000000003,2.2,2,11.125,4.0,5.25,2.9375,1.375,0.0,1.875,8.0,1.5625,3.0625,1.1875,2.8125,0.5950788981010965,0.515625,90.55759055759056,0.11764142586962245,1.7872340425531914,0.23911273911273911,0.24,0.1953125,0.3828125,3.2844164919636616,1.5373864430468205,4.472396925227114,2.0964360587002098,Very Good,4,Poor,1,Poor,1,Average,3,Poor,1,Poor,1,Below Average,2,Below Average,2,Elite,5,Average,3,Poor,1,Poor,1,Elite,5,Very Good,4,Below Average
272,,kirkwoodcommunitycollege,Hakeal Powell,5,Fr,G,Guard,5'11,,10,2.0975,2.05,2.2,2,2.9,0.6,1.4,0.8,0.5,0.0,1.2,2.5,1.1,0.6,0.0,0.6,0.524602026049204,0.46,81.36924803591471,0.04281801143735883,1.75,0.2244668911335578,0.45454545454545453,0.44,0.24,1.0695187165775402,0.6684491978609626,0.8021390374331551,1.6042780748663101,Average,3,Poor,1,Poor,1,Average,3,Poor,1,Insufficient Volume,3,Below Average,2,Elite,5,Average,3,Below Average,2,Poor,1,Poor,1,Elite,5,Elite,5,Below Average
